seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr7	99036312	99036568	257	*	X06851	26024	99014362	99036462	22101	-	0	overlapStart	0	PTCD1
chr7	99070306	99070669	364	*	X06852	285989	99070515	99085217	14703	+	0	overlapStart	0	ZNF789
chr7	99102027	99102919	893	*	X06853	23660	99102273	99131445	29173	+	0	overlapStart	0	ZKSCAN5
chr7	99516940	99517397	458	*	X06854	89122	99488030	99517223	29194	-	0	overlapStart	0	TRIM4
chr7	99698150	99698558	409	*	X06857	9179	99699130	99707942	8813	+	571	upstream	571	AP4M1
chr7	99698979	99699404	426	*	X06858	4176	99690404	99699427	9024	-	0	inside	22	MCM7
chr7	99698979	99699404	426	*	X06858	9179	99699130	99707942	8813	+	0	overlapStart	0	AP4M1
chr7	99724611	99724891	281	*	X06859	255374	99724320	99726121	1802	+	0	inside	290	MBLAC1
chr7	99746515	99746683	169	*	X06860	389541	99746530	99751833	5304	+	0	overlapStart	0	LAMTOR4
chr7	99746213	99746358	146	*	X06861	389541	99746530	99751833	5304	+	171	upstream	171	LAMTOR4
chr7	99933324	99933904	581	*	X06863	29990	99933767	99965454	31688	+	0	overlapStart	0	PILRB
chr7	99933324	99933904	581	*	X06863	5379	99918263	99933930	15668	-	0	inside	25	PMS2P1
chr7	100026240	100026612	373	*	X06864	55063	99998495	100026431	27937	-	0	overlapStart	0	ZCWPW1
chr7	100026240	100026612	373	*	X06864	56257	100026413	100031749	5337	+	0	overlapStart	0	MEPCE
chr7	100026761	100026801	41	*	X06865	55063	99998495	100026431	27937	-	329	upstream	329	ZCWPW1
chr7	100026988	100027115	128	*	X06866	55063	99998495	100026431	27937	-	556	upstream	556	ZCWPW1
chr7	100027181	100027561	381	*	X06867	55063	99998495	100026431	27937	-	749	upstream	749	ZCWPW1
chr7	100033893	100034130	238	*	X06868	221908	100032912	100034094	1183	-	0	overlapStart	0	PPP1R35
chr7	100034269	100034373	105	*	X06869	221908	100032912	100034094	1183	-	174	upstream	174	PPP1R35
chr7	100076604	100077093	490	*	X06870	81628	100064142	100076902	12761	-	0	overlapStart	0	TSC22D4
chr7	100136410	100136501	92	*	X06871	3268	100136834	100165843	29010	+	332	upstream	332	AGFG2
chr7	100136792	100136932	141	*	X06872	3268	100136834	100165843	29010	+	0	overlapStart	0	AGFG2
chr7	100183764	100183792	29	*	X06873	26261	100183956	100198740	14785	+	163	upstream	163	FBXO24
chr7	100183764	100183792	29	*	X06873	4034	100171634	100183776	12143	-	0	overlapStart	0	LRCH4
chr7	100184100	100184371	272	*	X06874	26261	100183956	100198740	14785	+	0	inside	143	FBXO24
chr7	100184100	100184371	272	*	X06874	4034	100171634	100183776	12143	-	323	upstream	323	LRCH4
chr7	100209602	100210266	665	*	X06875	64598	100209725	100213000	3276	+	0	overlapStart	0	MOSPD3
chr7	100270851	100271502	652	*	X06876	2783	100271363	100276792	5430	+	0	overlapStart	0	GNB2
chr7	100303437	100303881	445	*	X06877	10248	100303676	100305123	1448	+	0	overlapStart	0	POP7
chr7	100449807	100450440	634	*	X06878	56996	100450341	100464634	14294	+	0	overlapStart	0	SLC12A9
chr7	100463225	100463538	314	*	X06879	7205	100464950	100471076	6127	+	1411	upstream	1411	TRIP6
chr7	100463708	100464276	569	*	X06880	7205	100464950	100471076	6127	+	673	upstream	673	TRIP6
chr7	100472535	100472853	319	*	X06881	51593	100472701	100486285	13585	+	0	overlapStart	0	SRRT
chr7	100487512	100487707	196	*	X06882	402682	100486344	100487339	996	-	172	upstream	172	UFSP1
chr7	100487803	100488112	310	*	X06883	402682	100486344	100487339	996	-	463	upstream	463	UFSP1
chr7	100728350	100728945	596	*	X06884	81844	100728786	100735010	6225	+	0	overlapStart	0	TRIM56
chr7	100769507	100769925	419	*	X06887	5054	100770370	100782547	12178	+	444	upstream	444	SERPINE1
chr7	100770030	100770209	180	*	X06888	5054	100770370	100782547	12178	+	160	upstream	160	SERPINE1
chr7	100797715	100797804	90	*	X06889	1174	100797686	100804557	6872	+	0	inside	28	AP1S1
chr7	100895572	100895785	214	*	X06891	51024	100882893	100895593	12701	-	0	overlapStart	0	FIS1
chr7	102004260	102004456	197	*	X06898	100289561	102004308	102036769	32462	+	0	overlapStart	0	LOC100289561
chr7	102004260	102004456	197	*	X06898	100630923	102004308	102067129	62822	+	0	overlapStart	0	LOC100630923
chr7	102036518	102036932	415	*	X06899	79706	102036804	102067129	30326	+	0	overlapStart	0	PRKRIP1
chr7	102105263	102105620	358	*	X06900	100847073	102106189	102106273	85	+	568	upstream	568	MIR5090
chr7	102105263	102105620	358	*	X06900	222229	102105390	102113612	8223	+	0	overlapStart	0	LRWD1
chr7	102105263	102105620	358	*	X06900	54784	102096667	102105321	8655	-	0	overlapStart	0	ALKBH4
chr7	102389113	102389138	26	*	X06902	10156	102220093	102389144	169052	-	0	inside	5	RASA4
chr7	102389113	102389138	26	*	X06902	222234	102389399	102449672	60274	+	260	upstream	260	FAM185A
chr7	102389289	102389703	415	*	X06903	10156	102220093	102389144	169052	-	144	upstream	144	RASA4
chr7	102389289	102389703	415	*	X06903	222234	102389399	102449672	60274	+	0	overlapStart	0	FAM185A
chr7	102714949	102715725	777	*	X06904	222235	102453308	102715288	261981	-	0	overlapStart	0	FBXL13
chr7	102714949	102715725	777	*	X06904	83787	102715328	102740210	24883	+	0	overlapStart	0	ARMC10
chr7	104652936	104653525	590	*	X06908	55904	104654637	104754532	99896	+	1111	upstream	1111	KMT2E
chr7	104653577	104653628	52	*	X06909	55904	104654637	104754532	99896	+	1008	upstream	1008	KMT2E
chr7	105162219	105162955	737	*	X06910	54517	105096960	105162685	65726	-	0	overlapStart	0	PUS7
chr7	105172493	105172736	244	*	X06911	60561	105172532	105208124	35593	+	0	overlapStart	0	RINT1
chr7	105516922	105517054	133	*	X06912	222255	105245221	105517031	271811	-	0	overlapStart	0	ATXN7L1
chr7	105516922	105517054	133	*	X06912	222256	105517267	105676877	159611	+	212	upstream	212	CDHR3
chr7	105752586	105753145	560	*	X06917	6856	105730814	105753093	22280	-	0	overlapStart	0	SYPL1
chr7	105925311	105926058	748	*	X06918	10135	105888732	105925638	36907	-	0	overlapStart	0	NAMPT
chr7	106808843	106809109	267	*	X06919	26959	106809406	106842974	33569	+	296	upstream	296	HBP1
chr7	106809319	106809419	101	*	X06920	26959	106809406	106842974	33569	+	0	overlapStart	0	HBP1
chr7	107383962	107384259	298	*	X06923	79872	107384279	107402083	17805	+	19	upstream	19	CBLL1
chr7	107531517	107531892	376	*	X06924	1738	107531586	107561643	30058	+	0	overlapStart	0	DLD
chr7	108210089	108210427	339	*	X06927	168451	108202671	108210167	7497	-	0	overlapStart	0	THAP5
chr7	108210089	108210427	339	*	X06927	4189	108210189	108215294	5106	+	0	overlapStart	0	DNAJB9
chr7	111846728	111846846	119	*	X06928	11179	111846643	111983989	137347	+	0	inside	84	ZNF277
chr7	111846728	111846846	119	*	X06928	9732	111366164	111846462	480299	-	265	upstream	265	DOCK4
chr7	112579799	112579951	153	*	X06932	154743	112459202	112579932	120731	-	0	overlapStart	0	BMT2
chr7	112580104	112580196	93	*	X06933	154743	112459202	112579932	120731	-	171	upstream	171	BMT2
chr7	115850529	115850703	175	*	X06934	26136	115850547	115898837	48291	+	0	overlapStart	0	TES
chr7	116311791	116312267	477	*	X06937	4233	116312459	116438440	125982	+	191	upstream	191	MET
chr7	120591089	120591310	222	*	X06939	54556	120590817	120615711	24895	+	0	inside	271	ING3
chr7	121036266	121036447	182	*	X06940	10447	120988905	121036422	47518	-	0	overlapStart	0	FAM3C
chr7	121036551	121036643	93	*	X06941	10447	120988905	121036422	47518	-	128	upstream	128	FAM3C
chr7	123174539	123174675	137	*	X06942	154865	123092236	123174718	82483	-	0	inside	42	IQUB
chr7	123175298	123175330	33	*	X06943	154865	123092236	123174718	82483	-	579	upstream	579	IQUB
chr7	123174780	123175191	412	*	X06944	154865	123092236	123174718	82483	-	61	upstream	61	IQUB
chr7	123388964	123389453	490	*	X06945	8976	123321997	123389116	67120	-	0	overlapStart	0	WASL
chr7	124569888	124570177	290	*	X06946	25913	124462440	124570037	107598	-	0	overlapStart	0	POT1
chr7	127225394	127225776	383	*	X06947	79571	127220682	127225654	4973	-	0	overlapStart	0	GCC1
chr7	127291745	127292425	681	*	X06948	27044	127292202	127732659	440458	+	0	overlapStart	0	SND1
chr7	128050006	128050359	354	*	X06951	3614	128032331	128050036	17706	-	0	overlapStart	0	IMPDH1
chr7	128095684	128095734	51	*	X06952	29923	128095884	128098472	2589	+	149	upstream	149	HILPDA
chr7	128095964	128096032	69	*	X06953	29923	128095884	128098472	2589	+	0	inside	79	HILPDA
chr7	128116698	128116993	296	*	X06954	55798	128116783	128142978	26196	+	0	overlapStart	0	METTL2B
chr7	128379051	128379523	473	*	X06955	813	128379346	128413477	34132	+	0	overlapStart	0	CALU
chr7	128502899	128503037	139	*	X06956	9296	128502857	128505903	3047	+	0	inside	41	ATP6V1F
chr7	128864338	128864981	644	*	X06958	23382	128864855	129070052	205198	+	0	overlapStart	0	AHCYL2
chr7	129142318	129142499	182	*	X06959	100287482	129142320	129152773	10454	+	0	overlapStart	0	SMKR1
chr7	129592621	129592749	129	*	X06963	7328	129470573	129592800	122228	-	0	inside	50	UBE2H
chr7	129710009	129710462	454	*	X06967	23008	129710349	129775560	65212	+	0	overlapStart	0	KLHDC10
chr7	130080724	130081086	363	*	X06969	95681	130033612	130081051	47440	-	0	overlapStart	0	CEP41
chr7	130353475	130353708	234	*	X06970	26958	130146080	130353598	207519	-	0	overlapStart	0	COPG2
chr7	130598081	130598357	277	*	X06971	646329	130557251	130598069	40819	-	11	upstream	11	NA
chr7	132766765	132766933	169	*	X06974	54927	132469623	132766828	297206	-	0	overlapStart	0	CHCHD3
chr7	132937805	132937851	47	*	X06975	60412	132937823	133750513	812691	+	0	overlapStart	0	EXOC4
chr7	134001667	134001936	270	*	X06976	84912	133974090	134001827	27738	-	0	overlapStart	0	SLC35B4
chr7	134331330	134331400	71	*	X06977	669	134331531	134364567	33037	+	130	upstream	130	BPGM
chr7	134855314	134855763	450	*	X06978	78996	134777117	134855578	78462	-	0	overlapStart	0	CYREN
chr7	134896059	134896309	251	*	X06979	29062	134868590	134896316	27727	-	0	inside	6	WDR91
chr7	134896442	134896662	221	*	X06980	29062	134868590	134896316	27727	-	125	upstream	125	WDR91
chr7	135194758	135195206	449	*	X06983	4850	135046547	135194875	148329	-	0	overlapStart	0	CNOT4
chr7	135347143	135347334	192	*	X06984	647087	135347221	135378162	30942	+	0	overlapStart	0	STMP1
chr7	135662080	135662328	249	*	X06985	767558	135611503	135662204	50702	-	0	overlapStart	0	LUZP6
chr7	137686782	137686927	146	*	X06986	64764	137559725	137686847	127123	-	0	overlapStart	0	CREB3L2
chr7	137686782	137686927	146	*	X06986	6718	137687070	137803050	115981	+	142	upstream	142	AKR1D1
chr7	138144558	138144739	182	*	X06987	8805	138145079	138270332	125254	+	339	upstream	339	TRIM24
chr7	138144939	138145259	321	*	X06988	8805	138145079	138270332	125254	+	0	overlapStart	0	TRIM24
chr7	138793953	138794579	627	*	X06989	56829	138728266	138794465	66200	-	0	overlapStart	0	ZC3HAV1
chr7	138915801	138916029	229	*	X06990	254048	138916231	138992982	76752	+	201	upstream	201	UBN2
chr7	139875173	139875520	348	*	X06993	100134229	139877061	139879440	2380	+	1540	upstream	1540	KDM7A-DT
chr7	139876691	139876815	125	*	X06994	100134229	139877061	139879440	2380	+	245	upstream	245	KDM7A-DT
chr7	139876691	139876815	125	*	X06994	80853	139784546	139876741	92196	-	0	overlapStart	0	KDM7A
chr7	139876909	139877208	300	*	X06995	100134229	139877061	139879440	2380	+	0	overlapStart	0	KDM7A-DT
chr7	139876909	139877208	300	*	X06995	80853	139784546	139876741	92196	-	167	upstream	167	KDM7A
chr7	140179117	140179420	304	*	X06996	23608	140152840	140179369	26530	-	0	overlapStart	0	MKRN1
chr7	140714742	140714815	74	*	X06997	51650	140705961	140714781	8821	-	0	overlapStart	0	MRPS33
chr7	142552488	142552516	29	*	X06998	2051	142552792	142568847	16056	+	275	upstream	275	EPHB6
chr7	142985061	142985276	216	*	X07000	835	142985308	143004789	19482	+	31	upstream	31	CASP2
chr7	142985371	142985666	296	*	X07001	835	142985308	143004789	19482	+	0	inside	62	CASP2
chr7	143106086	143106182	97	*	X07003	2041	143088205	143105985	17781	-	100	upstream	100	EPHA1
chr7	143598886	143599192	307	*	X07004	9747	143548461	143599278	50818	-	0	inside	85	TCAF1
chr7	148581336	148581670	335	*	X07006	2146	148504464	148581441	76978	-	0	overlapStart	0	EZH2
chr7	148725487	148726137	651	*	X07007	9601	148700154	148725782	25629	-	0	overlapStart	0	PDIA4
chr7	148787743	148788136	394	*	X07008	136051	148766733	148787869	21137	-	0	overlapStart	0	ZNF786
chr7	148823137	148823653	517	*	X07009	155054	148799878	148823438	23561	-	0	overlapStart	0	ZNF425
chr7	148823137	148823653	517	*	X07009	57541	148823508	148880118	56611	+	0	overlapStart	0	ZNF398
chr7	148936549	148936871	323	*	X07010	7988	148936742	148952700	15959	+	0	overlapStart	0	ZNF212
chr7	149157711	149157948	238	*	X07012	27153	149128454	149158053	29600	-	0	inside	104	ZNF777
chr7	149321586	149322057	472	*	X07013	79970	149244245	149321881	77637	-	0	overlapStart	0	ZNF767P
chr7	149535432	149535634	203	*	X07014	643641	149535509	149564568	29060	+	0	overlapStart	0	ZNF862
chr7	149571124	149571127	4	*	X07015	401431	149564783	149570951	6169	-	172	upstream	172	ATP6V0E2-AS1
chr7	149570870	149570955	86	*	X07016	401431	149564783	149570951	6169	-	0	overlapStart	0	ATP6V0E2-AS1
chr7	150076036	150076238	203	*	X07017	285971	150076406	150095719	19314	+	167	upstream	167	ZNF775
chr7	150076433	150076536	104	*	X07018	285971	150076406	150095719	19314	+	0	inside	26	ZNF775
chr7	150725023	150725592	570	*	X07019	11194	150725510	150744869	19360	+	0	overlapStart	0	ABCB8
chr7	150755326	150755525	200	*	X07021	1020	150750899	150755052	4154	-	273	upstream	273	CDK5
chr7	150755326	150755525	200	*	X07021	6522	150755299	150773614	18316	+	0	inside	26	SLC4A2
chr7	150777817	150778212	396	*	X07022	10922	150773708	150777970	4263	-	0	overlapStart	0	FASTK
chr7	150924185	150924343	159	*	X07024	10061	150904923	150924317	19395	-	0	overlapStart	0	ABCF2
chr7	150924439	150924674	236	*	X07025	10061	150904923	150924317	19395	-	121	upstream	121	ABCF2
chr7	151038808	151038971	164	*	X07026	51667	151038847	151075548	36702	+	0	overlapStart	0	NUB1
chr7	151216582	151217564	983	*	X07027	6009	151163098	151217010	53913	-	0	overlapStart	0	RHEB
chr7	152133581	152133736	156	*	X07030	220832	152133980	152140100	6121	+	243	upstream	243	FABP5P3
chr7	152133581	152133736	156	*	X07030	58508	151832010	152133090	301081	-	490	upstream	490	KMT2C
chr7	152133806	152133955	150	*	X07031	220832	152133980	152140100	6121	+	24	upstream	24	FABP5P3
chr7	152133806	152133955	150	*	X07031	58508	151832010	152133090	301081	-	715	upstream	715	KMT2C
chr7	152160621	152160825	205	*	X07032	100128822	152161209	152162630	1422	+	383	upstream	383	LINC01003
chr7	152161090	152161291	202	*	X07033	100128822	152161209	152162630	1422	+	0	overlapStart	0	LINC01003
chr7	152373070	152373389	320	*	X07034	7516	152343587	152373250	29664	-	0	overlapStart	0	XRCC2
chr7	155089058	155089408	351	*	X07035	3638	155089486	155101945	12460	+	77	upstream	77	INSIG1
chr7	155089574	155089739	166	*	X07036	3638	155089486	155101945	12460	+	0	inside	87	INSIG1
chr7	156685611	156685917	307	*	X07040	64327	156473570	156685902	212333	-	0	overlapStart	0	LMBR1
chr7	156685989	156686247	259	*	X07041	64327	156473570	156685902	212333	-	86	upstream	86	LMBR1
chr7	156931146	156931501	356	*	X07042	9690	156931655	157062066	130412	+	153	upstream	153	UBE3C
chr7	156931592	156931832	241	*	X07043	9690	156931655	157062066	130412	+	0	overlapStart	0	UBE3C
chr7	157129507	157129757	251	*	X07047	10049	157129710	157210133	80424	+	0	overlapStart	0	DNAJB6
chr7	158497315	158497547	233	*	X07048	54892	158424003	158497520	73518	-	0	overlapStart	0	NCAPG2
chr7	158497607	158497971	365	*	X07049	54892	158424003	158497520	73518	-	86	upstream	86	NCAPG2
chr7	158621955	158622578	624	*	X07051	57488	158523689	158622319	98631	-	0	overlapStart	0	ESYT2
chr7	158648922	158649374	453	*	X07052	55112	158649269	158738883	89615	+	0	overlapStart	0	WDR60
chr6	291935	292452	518	*	X07054	56940	292101	351355	59255	+	0	overlapStart	0	DUSP22
chr6	1311758	1312079	322	*	X07057	94234	1312675	1314993	2319	+	595	upstream	595	FOXQ1
chr6	1610010	1610189	180	*	X07059	2296	1610681	1614129	3449	+	491	upstream	491	FOXC1
chr6	2245704	2246201	498	*	X07062	100508120	2245987	2481403	235417	+	0	overlapStart	0	GMDS-DT
chr6	2245704	2246201	498	*	X07062	2762	1624035	2245868	621834	-	0	overlapStart	0	GMDS
chr6	2765196	2765359	164	*	X07067	56897	2765666	2785979	20314	+	306	upstream	306	WRNIP1
chr6	2765514	2765985	472	*	X07068	56897	2765666	2785979	20314	+	0	overlapStart	0	WRNIP1
chr6	2842013	2842355	343	*	X07071	1992	2832566	2842283	9718	-	0	overlapStart	0	SERPINB1
chr6	3063909	3064196	288	*	X07075	8737	3064122	3115421	51300	+	0	overlapStart	0	RIPK1
chr6	3118505	3119055	551	*	X07077	670	3118926	3153432	34507	+	0	overlapStart	0	BPHL
chr6	3259140	3259373	234	*	X07079	389362	3259162	3268300	9139	+	0	overlapStart	0	PSMG4
chr6	3849221	3849335	115	*	X07082	26240	3849632	3851551	1920	+	296	upstream	296	FAM50B
chr6	4021374	4021408	35	*	X07084	8899	4021569	4065217	43649	+	160	upstream	160	PRPF4B
chr6	4021603	4021790	188	*	X07085	8899	4021569	4065217	43649	+	0	inside	33	PRPF4B
chr6	4136285	4136371	87	*	X07086	10455	4115927	4135831	19905	-	453	upstream	453	ECI2
chr6	5003736	5004458	723	*	X07091	10799	4995280	5004271	8992	-	0	overlapStart	0	RPP40
chr6	7313316	7313640	325	*	X07103	6745	7281288	7313541	32254	-	0	overlapStart	0	SSR1
chr6	7389849	7390421	573	*	X07104	285782	7326887	7389942	63056	-	0	overlapStart	0	CAGE1
chr6	7389849	7390421	573	*	X07104	83732	7390062	7418270	28209	+	0	overlapStart	0	RIOK1
chr6	7541537	7541587	51	*	X07107	1832	7541870	7586946	45077	+	282	upstream	282	DSP
chr6	7541906	7541936	31	*	X07108	1832	7541870	7586946	45077	+	0	inside	35	DSP
chr6	8102612	8103051	440	*	X07109	100526837	8013800	8102828	89029	-	0	overlapStart	0	EEF1E1-BLOC1S5
chr6	8102612	8103051	440	*	X07109	9521	8073593	8102828	29236	-	0	overlapStart	0	EEF1E1
chr6	10412368	10412599	232	*	X07111	100130275	10412551	10416402	3852	+	0	overlapStart	0	TFAP2A-AS1
chr6	10419232	10419735	504	*	X07113	7020	10396916	10419797	22882	-	0	inside	61	TFAP2A
chr6	10722996	10723435	440	*	X07115	51522	10723148	10731362	8215	+	0	overlapStart	0	TMEM14C
chr6	10747687	10748095	409	*	X07116	221711	10747995	10974541	226547	+	0	overlapStart	0	SYCP2L
chr6	10747687	10748095	409	*	X07116	81853	10747995	10852986	104992	+	0	overlapStart	0	TMEM14B
chr6	10838547	10838937	391	*	X07117	4117	10762956	10838788	75833	-	0	overlapStart	0	MAK
chr6	11093837	11094132	296	*	X07118	221710	11094266	11138969	44704	+	133	upstream	133	SMIM13
chr6	13328556	13329023	468	*	X07120	51256	13266774	13328787	62014	-	0	overlapStart	0	TBC1D7
chr6	13487702	13487931	230	*	X07121	54438	13363587	13487869	124283	-	0	overlapStart	0	GFOD1
chr6	13488079	13488168	90	*	X07122	54438	13363587	13487869	124283	-	209	upstream	209	GFOD1
chr6	13574491	13575110	620	*	X07123	23408	13574761	13615390	40630	+	0	overlapStart	0	SIRT5
chr6	13615398	13615635	238	*	X07124	51406	13615559	13621127	5569	+	0	overlapStart	0	NOL7
chr6	13712363	13712525	163	*	X07125	10048	13621730	13711796	90067	-	566	upstream	566	RANBP9
chr6	15245705	15245959	255	*	X07129	3720	15245734	15522273	276540	+	0	overlapStart	0	JARID2
chr6	16762234	16762401	168	*	X07131	6310	16299343	16761721	462379	-	512	upstream	512	ATXN1
chr6	17600379	17600673	295	*	X07132	51439	17600518	17611950	11433	+	0	overlapStart	0	FAM8A1
chr6	17706736	17707308	573	*	X07133	9972	17615266	17707065	91800	-	0	overlapStart	0	NUP153
chr6	18122800	18123097	298	*	X07135	378884	18120718	18122851	2134	-	0	overlapStart	0	NHLRC1
chr6	18155151	18155366	216	*	X07136	221656	18155619	18224084	68466	+	252	upstream	252	KDM1B
chr6	18155151	18155366	216	*	X07136	7172	18128545	18155374	26830	-	0	inside	7	TPMT
chr6	18155558	18155773	216	*	X07137	221656	18155619	18224084	68466	+	0	overlapStart	0	KDM1B
chr6	18155558	18155773	216	*	X07137	7172	18128545	18155374	26830	-	183	upstream	183	TPMT
chr6	18387286	18387847	562	*	X07138	255488	18387581	18469105	81525	+	0	overlapStart	0	RNF144B
chr6	19837622	19837643	22	*	X07142	3400	19837601	19842431	4831	+	0	inside	20	ID4
chr6	20212537	20212618	82	*	X07143	154141	20099916	20212695	112780	-	0	inside	76	MBOAT1
chr6	20213008	20213178	171	*	X07144	154141	20099916	20212695	112780	-	312	upstream	312	MBOAT1
chr6	20401478	20401748	271	*	X07145	1871	20402137	20493945	91809	+	388	upstream	388	E2F3
chr6	20402032	20402149	118	*	X07146	1871	20402137	20493945	91809	+	0	overlapStart	0	E2F3
chr6	24403172	24403234	63	*	X07148	57380	24403153	24425816	22664	+	0	inside	18	MRS2
chr6	24667005	24667309	305	*	X07149	51567	24650205	24667115	16911	-	0	overlapStart	0	TDP2
chr6	24667005	24667309	305	*	X07149	55856	24667263	24705295	38033	+	0	overlapStart	0	ACOT13
chr6	24721333	24721389	57	*	X07150	81688	24705090	24719403	14314	-	1929	upstream	1929	C6orf62
chr6	24775238	24775778	541	*	X07152	51053	24775159	24786325	11167	+	0	inside	78	GMNN
chr6	25279247	25279806	560	*	X07153	55604	25279306	25620758	341453	+	0	overlapStart	0	CARMIL1
chr6	26596971	26597218	248	*	X07155	29777	26597171	26600277	3107	+	0	overlapStart	0	ABT1
chr6	26659828	26660128	301	*	X07156	79692	26634611	26659980	25370	-	0	overlapStart	0	ZNF322
